matchID, particpantID, Win, FirstBlood, FirstBloodAssist, firstTower, firstTowerAssist, Kills, Assists, Deaths, GoldEarned, GoldSpent, TotalDamageDealt, MagicDamageDealt, PhysicalDamageDealt, TotalDamageTaken, MinionsKilled, CrowdControl, WardsPlaced
1517868293 , 5 , 1 , 0 , 0 , 0 , 0 , 0.030303030303 , 0.19512195122 , 0.27027027027 , 0.148288349526 , 0.167165295438 , 0.11649656866 , 0.286103045137 , 0.0781048086717 , 0.196925733318 , 0.139189189189 , 0.021323127392 , 0.25 , 
1517868293 , 6 , 0 , 0 , 0 , 0 , 0 , 0.147058823529 , 0.173913043478 , 0.272727272727 , 0.186246777677 , 0.18243049127 , 0.17364008629 , 2.14651734962 , 6.97675405107 , 0.18785915493 , 0.194379391101 , 0.0671220671221 , 0.333333333333 , 
1517868293 , 7 , 0 , 0 , 0 , 0 , 0 , 0.117647058824 , 0.108695652174 , 0.181818181818 , 0.201477043127 , 0.176445238931 , 0.257325965923 , 0.282429795537 , 13.2377195215 , 0.157316901408 , 0.262295081967 , 0.03267003267 , 0.333333333333 , 
1517868293 , 8 , 0 , 0 , 0 , 0 , 0 , 0.264705882353 , 0.217391304348 , 0.227272727273 , 0.217027799066 , 0.225572190124 , 0.26079114619 , 0.0 , 13.5033511496 , 0.236933098592 , 0.248243559719 , 0.0 , 0.0 , 
1517868293 , 9 , 0 , 0 , 0 , 0 , 0 , 0.323529411765 , 0.239130434783 , 0.151515151515 , 0.212875357068 , 0.217591853673 , 0.162966814359 , 1.240858573 , 7.32154068041 , 0.209827464789 , 0.162763466042 , 0.757944757945 , 0.333333333333 , 
1517868293 , 10 , 0 , 0 , 0 , 0 , 0 , 0.147058823529 , 0.260869565217 , 0.166666666667 , 0.182373023061 , 0.197960226003 , 0.145275987237 , 0.270128107237 , 6.29388309154 , 0.208063380282 , 0.132318501171 , 0.142263142263 , 0.0 , 
1517868329 , 1 , 1 , 0 , 0 , 0 , 0 , 0.861111111111 , 0.0769230769231 , 0.3 , 0.374815621667 , 0.368287095953 , 0.57570691306 , 0.364602135011 , 1.06405033263 , 0.341008310541 , 0.456790123457 , 0.0654058313633 , 0.0 , 
1517868329 , 2 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.230769230769 , 0.15 , 0.139514829691 , 0.13833036396 , 0.0578751256125 , 0.0660321062054 , 0.0777975054701 , 0.178505680623 , 0.0888888888889 , 0.0480693459417 , 0.2 , 
1517868329 , 3 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.192307692308 , 0.05 , 0.157464769555 , 0.162509544413 , 0.112329441199 , 0.104621437044 , 0.168649668108 , 0.132916053019 , 0.182716049383 , 0.768321513002 , 0.4 , 
1517868329 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0833333333333 , 0.269230769231 , 0.25 , 0.165271064515 , 0.152710613388 , 0.115735429691 , 0.214532515084 , 0.0731046067027 , 0.195679044814 , 0.111111111111 , 0.118203309693 , 0.0 , 
1517868329 , 5 , 1 , 0 , 0 , 0 , 0 , 0.0555555555556 , 0.230769230769 , 0.25 , 0.162933714571 , 0.178162382286 , 0.138353090438 , 0.250211806656 , 0.0936295925208 , 0.151890911004 , 0.16049382716 , 0.0 , 0.4 , 
1517868329 , 6 , 0 , 0 , 0 , 0 , 0 , 0.294117647059 , 0.153846153846 , 0.0833333333333 , 0.195340614938 , 0.221291223547 , 0.115051714932 , 0.0760588149089 , 0.776513116115 , 0.202977039824 , 0.139442231076 , 0.315363881402 , 0.0 , 
1517868329 , 7 , 0 , 0 , 0 , 0 , 0 , 0.294117647059 , 0.192307692308 , 0.138888888889 , 0.2305385441 , 0.239911197049 , 0.355478354878 , 1.84885936202 , 0.785354892287 , 0.141579647166 , 0.314741035857 , 0.531895777179 , 0.0 , 
1517868329 , 8 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.269230769231 , 0.305555555556 , 0.183660584633 , 0.189422422745 , 0.128216115019 , 0.562991549021 , 0.387133017439 , 0.214748994682 , 0.163346613546 , 0.0188679245283 , 0.0 , 
1517868329 , 9 , 0 , 0 , 0 , 0 , 0 , 0.294117647059 , 0.230769230769 , 0.194444444444 , 0.216048992992 , 0.196225874602 , 0.202647382611 , 0.957403155684 , 0.544233305652 , 0.25548871449 , 0.187250996016 , 0.125786163522 , 0.0 , 
1517868329 , 10 , 0 , 0 , 0 , 0 , 0 , 0.117647058824 , 0.153846153846 , 0.277777777778 , 0.174411263337 , 0.153149282057 , 0.19860643256 , 0.0119193004738 , 1.4597723609 , 0.18520560384 , 0.195219123506 , 0.00808625336927 , 1.0 , 
1517868955 , 1 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.0 , 0.0 , 0.0952408134142 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
1517868955 , 2 , 1 , 0 , 0 , 1 , 0 , 0.307692307692 , 0.188235294118 , 0.25 , 0.239900107028 , 0.274149393821 , 0.306798952298 , 0.165697795993 , 1.18143671671 , 0.248884370627 , 0.298076923077 , 0.225433526012 , 0.0 , 
1517868955 , 3 , 1 , 1 , 0 , 0 , 1 , 0.230769230769 , 0.223529411765 , 0.25 , 0.198173385658 , 0.15252248729 , 0.210480196841 , 0.344499742099 , 0.579691355443 , 0.24615140873 , 0.208333333333 , 0.578034682081 , 0.0 , 
1517868955 , 4 , 1 , 0 , 0 , 0 , 1 , 0.107692307692 , 0.352941176471 , 0.291666666667 , 0.199700321085 , 0.225263981228 , 0.103347884753 , 0.0794752763721 , 0.374304713312 , 0.171239206781 , 0.115384615385 , 0.113680154143 , 0.0 , 
1517868955 , 5 , 1 , 0 , 0 , 0 , 1 , 0.353846153846 , 0.235294117647 , 0.208333333333 , 0.266985372815 , 0.348064137661 , 0.379372966108 , 0.410327185535 , 1.25546122426 , 0.333725013863 , 0.378205128205 , 0.0828516377649 , 0.0 , 
1517868955 , 6 , 0 , 0 , 0 , 0 , 0 , 0.311111111111 , 0.269230769231 , 0.184615384615 , 0.231489837912 , 0.253079507279 , 0.239288488426 , 1.30983505578 , 2.90698788584 , 0.230937530816 , 0.239436619718 , 0.245469988675 , 0.0 , 
1517868955 , 7 , 0 , 0 , 0 , 0 , 0 , 0.155555555556 , 0.230769230769 , 0.261538461538 , 0.195913504928 , 0.231802911534 , 0.240100201957 , 1.69297104921 , 2.53808774211 , 0.266480130165 , 0.260563380282 , 0.407701019253 , 0.0 , 
1517868955 , 8 , 0 , 0 , 0 , 0 , 0 , 0.0444444444444 , 0.0 , 0.0461538461538 , 0.114454351828 , 0.0190369540873 , 0.00554606183005 , 0.0 , 0.097734583533 , 0.0176203037176 , 0.00352112676056 , 0.0 , 0.0 , 
1517868955 , 9 , 0 , 0 , 0 , 0 , 0 , 0.333333333333 , 0.269230769231 , 0.246153846154 , 0.254738096098 , 0.291153415454 , 0.324801926363 , 0.0446923550749 , 4.26794880569 , 0.283730647865 , 0.281690140845 , 0.323046432616 , 0.0 , 
1517868955 , 10 , 0 , 0 , 0 , 0 , 0 , 0.155555555556 , 0.230769230769 , 0.261538461538 , 0.203404209234 , 0.204927211646 , 0.190263321423 , 0.362124426802 , 2.99076038601 , 0.201231387437 , 0.214788732394 , 0.0237825594564 , 0.0 , 
1517868956 , 1 , 1 , 1 , 0 , 0 , 0 , 0.835820895522 , 0.145833333333 , 0.0833333333333 , 0.396965887762 , 0.399429178559 , 0.614577251595 , 0.824543979589 , 0.148208238976 , 0.183750555473 , 0.478458049887 , 0.833585476551 , 0.0 , 
1517868956 , 2 , 1 , 0 , 0 , 0 , 0 , 0.0746268656716 , 0.270833333333 , 0.333333333333 , 0.159592237356 , 0.17082977438 , 0.0763082495405 , 0.0582242066465 , 0.0626292289713 , 0.229987091859 , 0.122448979592 , 0.0 , 0.0 , 
1517868956 , 3 , 1 , 0 , 0 , 0 , 0 , 0.044776119403 , 0.1875 , 0.166666666667 , 0.158679592926 , 0.161246640695 , 0.13478213861 , 0.0291698951613 , 0.184287469445 , 0.148030979537 , 0.183673469388 , 0.0 , 0.0 , 
1517868956 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.25 , 0.0833333333333 , 0.143164637611 , 0.133955542593 , 0.105554654557 , 0.0694957555106 , 0.0976724872323 , 0.224252491694 , 0.12925170068 , 0.113464447806 , 0.166666666667 , 
1517868956 , 5 , 1 , 0 , 0 , 0 , 0 , 0.044776119403 , 0.145833333333 , 0.333333333333 , 0.141597644344 , 0.134538863774 , 0.0687777056979 , 0.0185661630928 , 0.090356468619 , 0.213978881436 , 0.0861678004535 , 0.052950075643 , 0.833333333333 , 
1517868956 , 6 , 0 , 0 , 0 , 0 , 0 , 0.272727272727 , 0.230769230769 , 0.149253731343 , 0.215261892193 , 0.196129626785 , 0.266778571497 , 1.10378269449 , 0.861287207691 , 0.185677901631 , 0.210884353741 , 0.744627054362 , 0.0 , 
1517868956 , 7 , 0 , 0 , 0 , 0 , 0 , 0.0909090909091 , 0.192307692308 , 0.179104477612 , 0.175259546014 , 0.182153279066 , 0.092207036652 , 0.28015449851 , 0.531592426214 , 0.180656898091 , 0.136054421769 , 0.00568900126422 , 0.0 , 
1517868956 , 8 , 0 , 0 , 0 , 0 , 0 , 0.181818181818 , 0.230769230769 , 0.34328358209 , 0.193295794475 , 0.19904776532 , 0.163126722683 , 1.04664343591 , 0.389520970654 , 0.273939073198 , 0.183673469388 , 0.0341340075853 , 0.0 , 
1517868956 , 9 , 0 , 0 , 0 , 0 , 0 , 0.0909090909091 , 0.153846153846 , 0.194029850746 , 0.174878291982 , 0.182153279066 , 0.157614138158 , 0.0778370208657 , 1.30979470171 , 0.217193133331 , 0.132653061224 , 0.192793931732 , 0.0 , 
1517868956 , 10 , 0 , 0 , 0 , 0 , 0 , 0.363636363636 , 0.192307692308 , 0.134328358209 , 0.241304475336 , 0.240516049762 , 0.320273531011 , 0.0665435156808 , 2.75313825098 , 0.142532993749 , 0.336734693878 , 0.0227560050569 , 0.0 , 
1517868998 , 1 , 1 , 1 , 0 , 0 , 0 , 0.948275862069 , 0.0689655172414 , 0.166666666667 , 0.405515615337 , 0.376027785654 , 0.692402676892 , 0.564311091943 , 6.0024438831 , 0.397012570119 , 0.449901768173 , 0.932692307692 , 0.428571428571 , 
1517868998 , 2 , 1 , 0 , 0 , 0 , 0 , 0.0172413793103 , 0.172413793103 , 0.0 , 0.157081014224 , 0.162248369719 , 0.125126359026 , 0.00390199823383 , 1.20103505637 , 0.121334615925 , 0.178781925344 , 0.0144230769231 , 0.142857142857 , 
1517868998 , 3 , 1 , 0 , 0 , 0 , 0 , 0.0172413793103 , 0.275862068966 , 0.166666666667 , 0.144132653061 , 0.16933654664 , 0.0611087178131 , 0.0583246051794 , 0.530117265315 , 0.201186757601 , 0.111984282908 , 0.0128205128205 , 0.0 , 
1517868998 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.310344827586 , 0.333333333333 , 0.163091372913 , 0.150623759569 , 0.0586455165472 , 0.144045345327 , 0.420697020106 , 0.127700738211 , 0.153241650295 , 0.0320512820513 , 0.428571428571 , 
1517868998 , 5 , 1 , 0 , 0 , 0 , 0 , 0.0172413793103 , 0.172413793103 , 0.333333333333 , 0.130179344465 , 0.141763538418 , 0.0627167297218 , 0.229416959317 , 0.374509683117 , 0.152765318144 , 0.106090373281 , 0.00801282051282 , 0.0 , 
1517868998 , 6 , 0 , 0 , 0 , 0 , 0 , 0.166666666667 , 0.0 , 0.0689655172414 , 0.174910244345 , 0.182381584772 , 0.167735992476 , 0.0404943128367 , 1.07294962798 , 0.142602920262 , 0.124555160142 , 0.109756097561 , 0.0 , 
1517868998 , 7 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.285714285714 , 0.155172413793 , 0.189793997699 , 0.194655720552 , 0.235174377408 , 0.344736166937 , 1.21636876764 , 0.212861961386 , 0.249110320285 , 0.231707317073 , 0.2 , 
1517868998 , 8 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.285714285714 , 0.327586206897 , 0.187075185611 , 0.206849370196 , 0.203088161404 , 0.818352860686 , 0.529761395707 , 0.235772842007 , 0.227758007117 , 0.158536585366 , 0.2 , 
1517868998 , 9 , 0 , 0 , 0 , 0 , 0 , 0.166666666667 , 0.428571428571 , 0.241379310345 , 0.222384886193 , 0.202825063383 , 0.139070330718 , 0.388651329855 , 0.534507825195 , 0.208193413401 , 0.181494661922 , 0.268292682927 , 0.4 , 
1517868998 , 10 , 0 , 0 , 0 , 0 , 0 , 0.666666666667 , 0.0 , 0.206896551724 , 0.225835686151 , 0.213288261097 , 0.254931137995 , 1.11823313093 , 0.573975883007 , 0.200568862944 , 0.217081850534 , 0.231707317073 , 0.2 , 
1517869287 , 1 , 1 , 1 , 0 , 0 , 0 , 0.8 , 0.0 , 0.4 , 0.332601008516 , 0.296740172579 , 0.541076133808 , 0.115763287902 , 1.47107669668 , 0.163754280378 , 0.451612903226 , 0.0961055276382 , 0.0 , 
1517869287 , 2 , 1 , 0 , 0 , 0 , 0 , 0.1 , 0.2 , 0.4 , 0.177327223652 , 0.191275167785 , 0.164972922874 , 0.369564836551 , 0.116875722645 , 0.293940022829 , 0.179723502304 , 0.0395728643216 , 0.0 , 
1517869287 , 3 , 1 , 0 , 0 , 0 , 0 , 0.0333333333333 , 0.55 , 0.0 , 0.183750758479 , 0.190556088207 , 0.0879657547879 , 0.144537682632 , 0.11484355839 , 0.184113313272 , 0.117511520737 , 0.111180904523 , 0.0 , 
1517869287 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0333333333333 , 0.0 , 0.1 , 0.154436842215 , 0.152924256951 , 0.124061658017 , 0.195438141621 , 0.131836656039 , 0.186136764553 , 0.168202764977 , 0.70351758794 , 0.0 , 
1517869287 , 5 , 1 , 0 , 0 , 0 , 0 , 0.0333333333333 , 0.25 , 0.1 , 0.151884167137 , 0.168504314477 , 0.0819235305126 , 0.174696051295 , 0.066859955853 , 0.172055618969 , 0.0829493087558 , 0.0496231155779 , 0.0 , 
1517869287 , 6 , 0 , 0 , 0 , 0 , 0 , 0.333333333333 , 0.235294117647 , 0.266666666667 , 0.209017454064 , 0.220380544433 , 0.208104728924 , 1.60721515912 , 0.44145274921 , 0.194608970025 , 0.183333333333 , 0.154437869822 , 0.0 , 
1517869287 , 7 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.294117647059 , 0.2 , 0.163556373465 , 0.150138125834 , 0.122006893091 , 0.167989310875 , 1.0331200907 , 0.222123056119 , 0.1 , 0.00710059171598 , 0.333333333333 , 
1517869287 , 8 , 0 , 0 , 0 , 0 , 0 , 0.222222222222 , 0.0588235294118 , 0.1 , 0.220375535555 , 0.229071608157 , 0.302839492971 , 0.556360838934 , 2.42493319297 , 0.212224475997 , 0.333333333333 , 0.0 , 0.0 , 
1517869287 , 9 , 0 , 0 , 0 , 0 , 0 , 0.222222222222 , 0.294117647059 , 0.1 , 0.22207205912 , 0.221311729832 , 0.235496129834 , 0.59514940481 , 1.72317596567 , 0.150020283976 , 0.241666666667 , 0.0 , 0.0 , 
1517869287 , 10 , 0 , 0 , 0 , 0 , 0 , 0.222222222222 , 0.117647058824 , 0.333333333333 , 0.184978577796 , 0.179097991743 , 0.13155275518 , 0.435743784922 , 0.436229654223 , 0.221023213883 , 0.141666666667 , 0.838461538462 , 0.666666666667 , 
1517869306 , 1 , 1 , 1 , 0 , 0 , 0 , 0.439024390244 , 0.243902439024 , 0.05 , 0.25861133713 , 0.250895724655 , 0.300260465425 , 0.651078877967 , 0.108271397746 , 0.179594438817 , 0.217821782178 , 0.34335839599 , 0.0 , 
1517869306 , 2 , 1 , 0 , 0 , 0 , 0 , 0.439024390244 , 0.317073170732 , 0.05 , 0.286310008137 , 0.293407837823 , 0.3443286557 , 0.0725725245744 , 0.794953248621 , 0.198021098963 , 0.330693069307 , 0.573934837093 , 0.5 , 
1517869306 , 3 , 1 , 0 , 0 , 0 , 0 , 0.0243902439024 , 0.121951219512 , 0.35 , 0.132068755085 , 0.110772829376 , 0.0598406871168 , 0.0408235435147 , 0.110507072644 , 0.273622803647 , 0.0831683168317 , 0.0802005012531 , 0.0 , 
1517869306 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0487804878049 , 0.170731707317 , 0.2 , 0.170904529428 , 0.183414706592 , 0.169179285059 , 0.0 , 0.427853032846 , 0.163674153771 , 0.225742574257 , 0.0 , 0.0 , 
1517869306 , 5 , 1 , 0 , 0 , 0 , 0 , 0.0487804878049 , 0.146341463415 , 0.35 , 0.15210537022 , 0.161508901554 , 0.126390906699 , 0.235525053944 , 0.0841165188204 , 0.185087504803 , 0.142574257426 , 0.00250626566416 , 0.5 , 
1517869306 , 6 , 0 , 0 , 0 , 0 , 0 , 0.5 , 0.21875 , 0.190476190476 , 0.226132102682 , 0.214891685043 , 0.139759616495 , 0.0 , 1.57493400751 , 0.233705872679 , 0.115288220551 , 0.20823798627 , 0.0 , 
1517869306 , 7 , 0 , 0 , 0 , 0 , 0 , 0.25 , 0.21875 , 0.190476190476 , 0.217142582444 , 0.21377610585 , 0.264454848086 , 0.0562144477079 , 2.9238576793 , 0.193177024119 , 0.25313283208 , 0.0663615560641 , 0.5 , 
1517869306 , 8 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.1875 , 0.214285714286 , 0.186544563023 , 0.195615514334 , 0.307701444083 , 2.91935903632 , 0.548090865152 , 0.195980007293 , 0.300751879699 , 0.702517162471 , 0.0 , 
1517869306 , 9 , 0 , 0 , 0 , 0 , 0 , 0.0 , 0.1875 , 0.238095238095 , 0.146908951062 , 0.146322480218 , 0.0789181092646 , 0.504256980332 , 0.385061531026 , 0.183652601698 , 0.102756892231 , 0.0 , 0.25 , 
1517869306 , 10 , 0 , 0 , 0 , 0 , 0 , 0.25 , 0.1875 , 0.166666666667 , 0.223271800788 , 0.229394214554 , 0.209165982072 , 0.0522734877496 , 2.30479235602 , 0.193484494212 , 0.228070175439 , 0.0228832951945 , 0.25 , 
1517870414 , 1 , 1 , 0 , 0 , 0 , 0 , 0.558441558442 , 0.0588235294118 , 0.233333333333 , 0.299248062413 , 0.299691184728 , 0.399870768848 , 0.0 , 0.826400770237 , 0.239045259827 , 0.267295597484 , 0.371152469578 , 0.0 , 
1517870414 , 2 , 1 , 0 , 0 , 0 , 0 , 0.012987012987 , 0.294117647059 , 0.166666666667 , 0.145626956834 , 0.14935429534 , 0.0815604272413 , 0.132104684522 , 0.0382776364665 , 0.213724805622 , 0.100628930818 , 0.261989978525 , 0.0 , 
1517870414 , 3 , 1 , 0 , 0 , 0 , 0 , 0.0519480519481 , 0.254901960784 , 0.166666666667 , 0.155468870297 , 0.151319483436 , 0.0840516301809 , 0.0839356227922 , 0.0916542522395 , 0.235260214911 , 0.143081761006 , 0.0390121689334 , 0.0 , 
1517870414 , 4 , 1 , 0 , 0 , 0 , 0 , 0.142857142857 , 0.176470588235 , 0.166666666667 , 0.194246265975 , 0.191395283549 , 0.208393796905 , 0.340429615077 , 0.0949199513398 , 0.143116815464 , 0.262578616352 , 0.0737294201861 , 0.384615384615 , 
1517870414 , 5 , 1 , 0 , 0 , 0 , 0 , 0.233766233766 , 0.21568627451 , 0.266666666667 , 0.20540984448 , 0.208239752948 , 0.226123376826 , 0.443530077609 , 0.0288578510139 , 0.168852904177 , 0.22641509434 , 0.254115962777 , 0.615384615385 , 
1517870414 , 6 , 0 , 0 , 0 , 0 , 0 , 0.0689655172414 , 0.212765957447 , 0.194805194805 , 0.175984133449 , 0.187185542664 , 0.160681272495 , 0.0257160653728 , 0.653134670714 , 0.174813619745 , 0.176352705411 , 0.0367479674797 , 0.166666666667 , 
1517870414 , 7 , 0 , 0 , 0 , 0 , 0 , 0.172413793103 , 0.170212765957 , 0.246753246753 , 0.176586212392 , 0.197145497484 , 0.171698828507 , 0.635525938523 , 0.0898826414087 , 0.205315361029 , 0.124248496994 , 0.248130081301 , 0.0833333333333 , 
1517870414 , 8 , 0 , 0 , 0 , 0 , 0 , 0.0344827586207 , 0.212765957447 , 0.168831168831 , 0.177560163624 , 0.17578806859 , 0.154416617133 , 0.486459764887 , 0.165923494458 , 0.244239451463 , 0.220440881764 , 0.059837398374 , 0.0 , 
1517870414 , 9 , 0 , 0 , 0 , 0 , 0 , 0.48275862069 , 0.170212765957 , 0.155844155844 , 0.270740734182 , 0.235239757675 , 0.318126079407 , 0.563380560197 , 0.682775871785 , 0.165098860684 , 0.318637274549 , 0.433495934959 , 0.0833333333333 , 
1517870414 , 10 , 0 , 0 , 0 , 0 , 0 , 0.241379310345 , 0.234042553191 , 0.233766233766 , 0.199128756353 , 0.204641133587 , 0.195077202458 , 0.699484887733 , 0.124694739132 , 0.210532707078 , 0.160320641283 , 0.221788617886 , 0.666666666667 , 
1517870418 , 1 , 1 , 1 , 0 , 0 , 0 , 0.488888888889 , 0.180327868852 , 0.125 , 0.274956763347 , 0.240457455647 , 0.462973575841 , 0.525180683871 , 0.491728599189 , 0.25888612253 , 0.229702970297 , 0.345003646973 , 0.304347826087 , 
1517870418 , 2 , 1 , 0 , 0 , 0 , 0 , 0.111111111111 , 0.229508196721 , 0.125 , 0.175455756854 , 0.174885554632 , 0.153013040494 , 0.299615620632 , 0.0803915385402 , 0.198830409357 , 0.178217821782 , 0.453197179674 , 0.130434782609 , 
1517870418 , 3 , 1 , 0 , 0 , 0 , 0 , 0.155555555556 , 0.16393442623 , 0.1875 , 0.172181111962 , 0.188293175635 , 0.102899794097 , 0.0114248457369 , 0.204863123445 , 0.181177182046 , 0.164356435644 , 0.0267444687576 , 0.130434782609 , 
1517870418 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0888888888889 , 0.180327868852 , 0.5 , 0.191474582518 , 0.198589185931 , 0.188239533288 , 0.0138154979034 , 0.453686973716 , 0.192339116953 , 0.326732673267 , 0.128373450036 , 0.173913043478 , 
1517870418 , 5 , 1 , 0 , 0 , 0 , 0 , 0.155555555556 , 0.245901639344 , 0.0625 , 0.185931785319 , 0.197774628154 , 0.09287405628 , 0.149963351856 , 0.0802850032387 , 0.168767169115 , 0.10099009901 , 0.0466812545587 , 0.260869565217 , 
1517870418 , 6 , 0 , 0 , 0 , 0 , 0 , 0.125 , 0.227272727273 , 0.288888888889 , 0.192618556701 , 0.192718458252 , 0.228442186451 , 0.164563803418 , 1.69599493076 , 0.233816858817 , 0.211570247934 , 0.0 , 0.3 , 
1517870418 , 7 , 0 , 0 , 0 , 0 , 0 , 0.125 , 0.0909090909091 , 0.266666666667 , 0.16175257732 , 0.187558499532 , 0.144580478087 , 0.952140447658 , 0.235477197756 , 0.195124976375 , 0.110743801653 , 0.106682297773 , 0.2 , 
1517870418 , 8 , 0 , 0 , 0 , 0 , 0 , 0.5 , 0.181818181818 , 0.133333333333 , 0.271443298969 , 0.241318069455 , 0.323480065494 , 0.0941349684105 , 2.57593603817 , 0.197263041013 , 0.35041322314 , 0.236811254396 , 0.0 , 
1517870418 , 9 , 0 , 0 , 0 , 0 , 0 , 0.1875 , 0.363636363636 , 0.133333333333 , 0.188515463918 , 0.170206638347 , 0.0957633418907 , 0.160538233595 , 0.634083157836 , 0.198627386127 , 0.0942148760331 , 0.644783118406 , 0.1 , 
1517870418 , 10 , 0 , 0 , 0 , 0 , 0 , 0.0625 , 0.136363636364 , 0.177777777778 , 0.185670103093 , 0.208198334413 , 0.207733928078 , 1.36062396332 , 0.363102670667 , 0.175167737668 , 0.23305785124 , 0.0117233294256 , 0.4 , 
1517870445 , 1 , 0 , 0 , 0 , 0 , 0 , 0.0526315789474 , 0.285714285714 , 0.212765957447 , 0.156458157044 , 0.163561076605 , 0.0462840948066 , 0.082486062755 , 0.0270467992396 , 0.214957917049 , 0.0554455445545 , 0.0839793281654 , 0.46 , 
1517870445 , 2 , 0 , 0 , 0 , 0 , 0 , 0.315789473684 , 0.166666666667 , 0.191489361702 , 0.206621970535 , 0.203933747412 , 0.240114536888 , 0.500742251746 , 0.0594014994553 , 0.233013194507 , 0.277227722772 , 0.277131782946 , 0.1 , 
1517870445 , 3 , 0 , 0 , 0 , 0 , 0 , 0.157894736842 , 0.142857142857 , 0.191489361702 , 0.190544381523 , 0.182079595123 , 0.23202745636 , 0.0 , 0.480712134481 , 0.163305324063 , 0.0772277227723 , 0.335271317829 , 0.12 , 
1517870445 , 4 , 0 , 0 , 0 , 1 , 0 , 0.421052631579 , 0.142857142857 , 0.191489361702 , 0.263490203736 , 0.275247296986 , 0.311575987869 , 0.0682497810624 , 0.668619304953 , 0.172177611456 , 0.376237623762 , 0.0394056847545 , 0.2 , 
1517870445 , 5 , 0 , 0 , 0 , 0 , 0 , 0.0526315789474 , 0.261904761905 , 0.212765957447 , 0.182885287162 , 0.175178283874 , 0.169997924075 , 0.348521904436 , 0.0537838819232 , 0.216545952925 , 0.213861386139 , 0.264211886305 , 0.12 , 
1517870445 , 6 , 1 , 0 , 0 , 0 , 0 , 0.276595744681 , 0.188235294118 , 0.263157894737 , 0.218913659162 , 0.224061107575 , 0.2349274857 , 0.0250988115992 , 1.62793606856 , 0.171540648582 , 0.281893004115 , 0.0884955752212 , 0.173913043478 , 
1517870445 , 7 , 1 , 1 , 0 , 0 , 0 , 0.234042553191 , 0.0588235294118 , 0.210526315789 , 0.21234751515 , 0.197872146949 , 0.269702309715 , 0.605033070279 , 1.28295383469 , 0.234068706043 , 0.384773662551 , 0.345132743363 , 0.130434782609 , 
1517870445 , 8 , 1 , 0 , 0 , 0 , 0 , 0.0851063829787 , 0.282352941176 , 0.157894736842 , 0.173472778191 , 0.175775211421 , 0.0610175560937 , 0.304193338035 , 0.123271628761 , 0.167874473589 , 0.0534979423868 , 0.0689001264223 , 0.282608695652 , 
1517870445 , 9 , 1 , 0 , 0 , 0 , 0 , 0.148936170213 , 0.270588235294 , 0.263157894737 , 0.202284701676 , 0.201145767027 , 0.271984696137 , 1.61114142369 , 0.123364784478 , 0.318775518929 , 0.11316872428 , 0.338811630847 , 0.282608695652 , 
1517870445 , 10 , 1 , 0 , 0 , 0 , 0 , 0.255319148936 , 0.2 , 0.105263157895 , 0.192981345822 , 0.201145767027 , 0.162367952354 , 0.874785409153 , 0.269286560292 , 0.107740652857 , 0.166666666667 , 0.158659924147 , 0.130434782609 , 
1517870921 , 1 , 1 , 1 , 0 , 0 , 0 , 0.795454545455 , 0.176470588235 , 0.0909090909091 , 0.381836206422 , 0.378940986257 , 0.609535770587 , 0.416319955621 , 2.54443235401 , 0.184346742162 , 0.388888888889 , 0.669934640523 , 0.0 , 
1517870921 , 2 , 1 , 0 , 0 , 0 , 0 , 0.0909090909091 , 0.235294117647 , 0.363636363636 , 0.157606799949 , 0.152250067367 , 0.0713362158249 , 0.0778126266829 , 0.271202713947 , 0.211622158371 , 0.111111111111 , 0.0923202614379 , 0.0 , 
1517870921 , 3 , 1 , 0 , 0 , 0 , 0 , 0.113636363636 , 0.235294117647 , 0.0909090909091 , 0.178204916378 , 0.16168148747 , 0.134655093092 , 0.444686253174 , 0.214128741812 , 0.223136567227 , 0.191570881226 , 0.0972222222222 , 0.0 , 
1517870921 , 4 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.117647058824 , 0.272727272727 , 0.146738631565 , 0.156741219797 , 0.106224829983 , 0.0442830015575 , 0.475431521901 , 0.192596974563 , 0.197318007663 , 0.0245098039216 , 0.0 , 
1517870921 , 5 , 1 , 0 , 0 , 0 , 0 , 0.0 , 0.235294117647 , 0.181818181818 , 0.135613445687 , 0.150386239109 , 0.0782480905129 , 0.0168981629649 , 0.365934839659 , 0.188297557678 , 0.111111111111 , 0.116013071895 , 0.0 , 
