Win, FirstBlood, firstTower, firstTowerAssist, Kills, Assists, Deaths, GoldEarned, GoldSpent, TotalDamageDealt, MagicDamageDealt, PhysicalDamageDealt, TotalDamageTaken, MinionsKilled, CrowdControl, WardsPlaced
0 , 0 , 0 , 0 , 0.0444444444444 , 0.0 , 0.0461538461538 , 0.114454351828 , 0.0190369540873 , 0.00554606183005 , 0.0 , 0.00763460808477 , 0.0176203037176 , 0.00352112676056 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.333333333333 , 0.269230769231 , 0.246153846154 , 0.254738096098 , 0.291153415454 , 0.324801926363 , 0.0131077120719 , 0.333393925461 , 0.283730647865 , 0.281690140845 , 0.323046432616 , 0.0 , 
0 , 0 , 0 , 0 , 0.155555555556 , 0.230769230769 , 0.261538461538 , 0.203404209234 , 0.204927211646 , 0.190263321423 , 0.106206591995 , 0.233625423031 , 0.201231387437 , 0.214788732394 , 0.0237825594564 , 0.0 , 
1 , 1 , 0 , 0 , 0.835820895522 , 0.145833333333 , 0.0833333333333 , 0.396965887762 , 0.399429178559 , 0.614577251595 , 0.824543979589 , 0.254149446129 , 0.183750555473 , 0.478458049887 , 0.833585476551 , 0.0 , 
1 , 0 , 0 , 0 , 0.0746268656716 , 0.270833333333 , 0.333333333333 , 0.159592237356 , 0.17082977438 , 0.0763082495405 , 0.0582242066465 , 0.107397429215 , 0.229987091859 , 0.122448979592 , 0.0 , 0.0 , 
1 , 0 , 0 , 0 , 0.044776119403 , 0.1875 , 0.166666666667 , 0.158679592926 , 0.161246640695 , 0.13478213861 , 0.0291698951613 , 0.31601858717 , 0.148030979537 , 0.183673469388 , 0.0 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.25 , 0.0833333333333 , 0.143164637611 , 0.133955542593 , 0.105554654557 , 0.0694957555106 , 0.167490071427 , 0.224252491694 , 0.12925170068 , 0.113464447806 , 0.166666666667 , 
1 , 0 , 0 , 0 , 0.044776119403 , 0.145833333333 , 0.333333333333 , 0.141597644344 , 0.134538863774 , 0.0687777056979 , 0.0185661630928 , 0.154944466059 , 0.213978881436 , 0.0861678004535 , 0.052950075643 , 0.833333333333 , 
0 , 0 , 0 , 0 , 0.272727272727 , 0.230769230769 , 0.149253731343 , 0.215261892193 , 0.196129626785 , 0.266778571497 , 0.428659938369 , 0.147346117934 , 0.185677901631 , 0.210884353741 , 0.744627054362 , 0.0 , 
0 , 0 , 0 , 0 , 0.0909090909091 , 0.192307692308 , 0.179104477612 , 0.175259546014 , 0.182153279066 , 0.092207036652 , 0.108799504345 , 0.0909430438842 , 0.180656898091 , 0.136054421769 , 0.00568900126422 , 0.0 , 
0 , 0 , 0 , 0 , 0.181818181818 , 0.230769230769 , 0.34328358209 , 0.193295794475 , 0.19904776532 , 0.163126722683 , 0.406469600378 , 0.0666379372262 , 0.273939073198 , 0.183673469388 , 0.0341340075853 , 0.0 , 
0 , 0 , 0 , 0 , 0.0909090909091 , 0.153846153846 , 0.194029850746 , 0.174878291982 , 0.182153279066 , 0.157614138158 , 0.0302284251545 , 0.224075271134 , 0.217193133331 , 0.132653061224 , 0.192793931732 , 0.0 , 
0 , 0 , 0 , 0 , 0.363636363636 , 0.192307692308 , 0.134328358209 , 0.241304475336 , 0.240516049762 , 0.320273531011 , 0.0258425317529 , 0.470997629821 , 0.142532993749 , 0.336734693878 , 0.0227560050569 , 0.0 , 
1 , 1 , 0 , 0 , 0.948275862069 , 0.0689655172414 , 0.166666666667 , 0.405515615337 , 0.376027785654 , 0.692402676892 , 0.564311091943 , 0.703785038515 , 0.397012570119 , 0.449901768173 , 0.932692307692 , 0.428571428571 , 
1 , 0 , 0 , 0 , 0.0172413793103 , 0.172413793103 , 0.0 , 0.157081014224 , 0.162248369719 , 0.125126359026 , 0.00390199823383 , 0.140821058867 , 0.121334615925 , 0.178781925344 , 0.0144230769231 , 0.142857142857 , 
1 , 0 , 0 , 0 , 0.0172413793103 , 0.275862068966 , 0.166666666667 , 0.144132653061 , 0.16933654664 , 0.0611087178131 , 0.0583246051794 , 0.0621561162842 , 0.201186757601 , 0.111984282908 , 0.0128205128205 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.310344827586 , 0.333333333333 , 0.163091372913 , 0.150623759569 , 0.0586455165472 , 0.144045345327 , 0.0493266200008 , 0.127700738211 , 0.153241650295 , 0.0320512820513 , 0.428571428571 , 
1 , 0 , 0 , 0 , 0.0172413793103 , 0.172413793103 , 0.333333333333 , 0.130179344465 , 0.141763538418 , 0.0627167297218 , 0.229416959317 , 0.0439111663332 , 0.152765318144 , 0.106090373281 , 0.00801282051282 , 0.0 , 
0 , 0 , 0 , 0 , 0.166666666667 , 0.0 , 0.0689655172414 , 0.174910244345 , 0.182381584772 , 0.167735992476 , 0.0149399719185 , 0.273184540011 , 0.142602920262 , 0.124555160142 , 0.109756097561 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.285714285714 , 0.155172413793 , 0.189793997699 , 0.194655720552 , 0.235174377408 , 0.127186962626 , 0.309700598802 , 0.212861961386 , 0.249110320285 , 0.231707317073 , 0.2 , 
0 , 0 , 0 , 0 , 0.0 , 0.285714285714 , 0.327586206897 , 0.187075185611 , 0.206849370196 , 0.203088161404 , 0.301923107262 , 0.13488296135 , 0.235772842007 , 0.227758007117 , 0.158536585366 , 0.2 , 
0 , 0 , 0 , 0 , 0.166666666667 , 0.428571428571 , 0.241379310345 , 0.222384886193 , 0.202825063383 , 0.139070330718 , 0.143389022986 , 0.136091453457 , 0.208193413401 , 0.181494661922 , 0.268292682927 , 0.4 , 
0 , 0 , 0 , 0 , 0.666666666667 , 0.0 , 0.206896551724 , 0.225835686151 , 0.213288261097 , 0.254931137995 , 0.412560935208 , 0.14614044638 , 0.200568862944 , 0.217081850534 , 0.231707317073 , 0.2 , 
1 , 1 , 0 , 0 , 0.8 , 0.0 , 0.4 , 0.332601008516 , 0.296740172579 , 0.541076133808 , 0.115763287902 , 0.773643139459 , 0.163754280378 , 0.451612903226 , 0.0961055276382 , 0.0 , 
1 , 0 , 0 , 0 , 0.1 , 0.2 , 0.4 , 0.177327223652 , 0.191275167785 , 0.164972922874 , 0.369564836551 , 0.0614652527616 , 0.293940022829 , 0.179723502304 , 0.0395728643216 , 0.0 , 
1 , 0 , 0 , 0 , 0.0333333333333 , 0.55 , 0.0 , 0.183750758479 , 0.190556088207 , 0.0879657547879 , 0.144537682632 , 0.060396532186 , 0.184113313272 , 0.117511520737 , 0.111180904523 , 0.0 , 
1 , 0 , 0 , 0 , 0.0333333333333 , 0.0 , 0.1 , 0.154436842215 , 0.152924256951 , 0.124061658017 , 0.195438141621 , 0.0693332473443 , 0.186136764553 , 0.168202764977 , 0.70351758794 , 0.0 , 
1 , 0 , 0 , 0 , 0.0333333333333 , 0.25 , 0.1 , 0.151884167137 , 0.168504314477 , 0.0819235305126 , 0.174696051295 , 0.0351618282492 , 0.172055618969 , 0.0829493087558 , 0.0496231155779 , 0.0 , 
0 , 0 , 0 , 0 , 0.333333333333 , 0.235294117647 , 0.266666666667 , 0.209017454064 , 0.220380544433 , 0.208104728924 , 0.477988102979 , 0.0728600736419 , 0.194608970025 , 0.183333333333 , 0.154437869822 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.294117647059 , 0.2 , 0.163556373465 , 0.150138125834 , 0.122006893091 , 0.0499602629868 , 0.170512486384 , 0.222123056119 , 0.1 , 0.00710059171598 , 0.333333333333 , 
0 , 0 , 0 , 0 , 0.222222222222 , 0.0588235294118 , 0.1 , 0.220375535555 , 0.229071608157 , 0.302839492971 , 0.165462514751 , 0.400225870906 , 0.212224475997 , 0.333333333333 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.222222222222 , 0.294117647059 , 0.1 , 0.22207205912 , 0.221311729832 , 0.235496129834 , 0.176998290104 , 0.284403547109 , 0.150020283976 , 0.241666666667 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.222222222222 , 0.117647058824 , 0.333333333333 , 0.184978577796 , 0.179097991743 , 0.13155275518 , 0.129590829179 , 0.0719980219589 , 0.221023213883 , 0.141666666667 , 0.838461538462 , 0.666666666667 , 
1 , 1 , 0 , 0 , 0.439024390244 , 0.243902439024 , 0.05 , 0.25861133713 , 0.250895724655 , 0.300260465425 , 0.651078877967 , 0.0709650046357 , 0.179594438817 , 0.217821782178 , 0.34335839599 , 0.0 , 
1 , 0 , 0 , 0 , 0.439024390244 , 0.317073170732 , 0.05 , 0.286310008137 , 0.293407837823 , 0.3443286557 , 0.0725725245744 , 0.521041218159 , 0.198021098963 , 0.330693069307 , 0.573934837093 , 0.5 , 
1 , 0 , 0 , 0 , 0.0243902439024 , 0.121951219512 , 0.35 , 0.132068755085 , 0.110772829376 , 0.0598406871168 , 0.0408235435147 , 0.0724303471251 , 0.273622803647 , 0.0831683168317 , 0.0802005012531 , 0.0 , 
1 , 0 , 0 , 0 , 0.0487804878049 , 0.170731707317 , 0.2 , 0.170904529428 , 0.183414706592 , 0.169179285059 , 0.0 , 0.280430409982 , 0.163674153771 , 0.225742574257 , 0.0 , 0.0 , 
1 , 0 , 0 , 0 , 0.0487804878049 , 0.146341463415 , 0.35 , 0.15210537022 , 0.161508901554 , 0.126390906699 , 0.235525053944 , 0.0551330200984 , 0.185087504803 , 0.142574257426 , 0.00250626566416 , 0.5 , 
0 , 0 , 0 , 0 , 0.5 , 0.21875 , 0.190476190476 , 0.226132102682 , 0.214891685043 , 0.139759616495 , 0.0 , 0.203565679137 , 0.233705872679 , 0.115288220551 , 0.20823798627 , 0.0 , 
0 , 0 , 0 , 0 , 0.25 , 0.21875 , 0.190476190476 , 0.217142582444 , 0.21377610585 , 0.264454848086 , 0.0159152868857 , 0.377918739037 , 0.193177024119 , 0.25313283208 , 0.0663615560641 , 0.5 , 
0 , 0 , 0 , 0 , 0.0 , 0.1875 , 0.214285714286 , 0.186544563023 , 0.195615514334 , 0.307701444083 , 0.826521267749 , 0.0708426439847 , 0.195980007293 , 0.300751879699 , 0.702517162471 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.1875 , 0.238095238095 , 0.146908951062 , 0.146322480218 , 0.0789181092646 , 0.142763912719 , 0.0497705374949 , 0.183652601698 , 0.102756892231 , 0.0 , 0.25 , 
0 , 0 , 0 , 0 , 0.25 , 0.1875 , 0.166666666667 , 0.223271800788 , 0.229394214554 , 0.209165982072 , 0.0147995326463 , 0.297902400346 , 0.193484494212 , 0.228070175439 , 0.0228832951945 , 0.25 , 
1 , 0 , 0 , 0 , 0.558441558442 , 0.0588235294118 , 0.233333333333 , 0.299248062413 , 0.299691184728 , 0.399870768848 , 0.0 , 0.765107643939 , 0.239045259827 , 0.267295597484 , 0.371152469578 , 0.0 , 
1 , 0 , 0 , 0 , 0.012987012987 , 0.294117647059 , 0.166666666667 , 0.145626956834 , 0.14935429534 , 0.0815604272413 , 0.132104684522 , 0.0354386313605 , 0.213724805622 , 0.100628930818 , 0.261989978525 , 0.0 , 
1 , 0 , 0 , 0 , 0.0519480519481 , 0.254901960784 , 0.166666666667 , 0.155468870297 , 0.151319483436 , 0.0840516301809 , 0.0839356227922 , 0.0848563693471 , 0.235260214911 , 0.143081761006 , 0.0390121689334 , 0.0 , 
1 , 0 , 0 , 0 , 0.142857142857 , 0.176470588235 , 0.166666666667 , 0.194246265975 , 0.191395283549 , 0.208393796905 , 0.340429615077 , 0.0878798555713 , 0.143116815464 , 0.262578616352 , 0.0737294201861 , 0.384615384615 , 
1 , 0 , 0 , 0 , 0.233766233766 , 0.21568627451 , 0.266666666667 , 0.20540984448 , 0.208239752948 , 0.226123376826 , 0.443530077609 , 0.0267174997817 , 0.168852904177 , 0.22641509434 , 0.254115962777 , 0.615384615385 , 
0 , 0 , 0 , 0 , 0.0689655172414 , 0.212765957447 , 0.194805194805 , 0.175984133449 , 0.187185542664 , 0.160681272495 , 0.0106680557151 , 0.380523378052 , 0.174813619745 , 0.176352705411 , 0.0367479674797 , 0.166666666667 , 
0 , 0 , 0 , 0 , 0.172413793103 , 0.170212765957 , 0.246753246753 , 0.176586212392 , 0.197145497484 , 0.171698828507 , 0.263641658327 , 0.0523666065679 , 0.205315361029 , 0.124248496994 , 0.248130081301 , 0.0833333333333 , 
0 , 0 , 0 , 0 , 0.0344827586207 , 0.212765957447 , 0.168831168831 , 0.177560163624 , 0.17578806859 , 0.154416617133 , 0.201803028563 , 0.096668836368 , 0.244239451463 , 0.220440881764 , 0.059837398374 , 0.0 , 
0 , 0 , 0 , 0 , 0.48275862069 , 0.170212765957 , 0.155844155844 , 0.270740734182 , 0.235239757675 , 0.318126079407 , 0.233712860729 , 0.397792664873 , 0.165098860684 , 0.318637274549 , 0.433495934959 , 0.0833333333333 , 
0 , 0 , 0 , 0 , 0.241379310345 , 0.234042553191 , 0.233766233766 , 0.199128756353 , 0.204641133587 , 0.195077202458 , 0.290174396666 , 0.0726485141386 , 0.210532707078 , 0.160320641283 , 0.221788617886 , 0.666666666667 , 
1 , 1 , 0 , 0 , 0.488888888889 , 0.180327868852 , 0.125 , 0.274956763347 , 0.240457455647 , 0.462973575841 , 0.525180683871 , 0.375091829902 , 0.25888612253 , 0.229702970297 , 0.345003646973 , 0.304347826087 , 
1 , 0 , 0 , 0 , 0.111111111111 , 0.229508196721 , 0.125 , 0.175455756854 , 0.174885554632 , 0.153013040494 , 0.299615620632 , 0.061322870684 , 0.198830409357 , 0.178217821782 , 0.453197179674 , 0.130434782609 , 
1 , 0 , 0 , 0 , 0.155555555556 , 0.16393442623 , 0.1875 , 0.172181111962 , 0.188293175635 , 0.102899794097 , 0.0114248457369 , 0.156270113186 , 0.181177182046 , 0.164356435644 , 0.0267444687576 , 0.130434782609 , 
1 , 0 , 0 , 0 , 0.0888888888889 , 0.180327868852 , 0.5 , 0.191474582518 , 0.198589185931 , 0.188239533288 , 0.0138154979034 , 0.346073580944 , 0.192339116953 , 0.326732673267 , 0.128373450036 , 0.173913043478 , 
1 , 0 , 0 , 0 , 0.155555555556 , 0.245901639344 , 0.0625 , 0.185931785319 , 0.197774628154 , 0.09287405628 , 0.149963351856 , 0.0612416052842 , 0.168767169115 , 0.10099009901 , 0.0466812545587 , 0.260869565217 , 
0 , 0 , 0 , 0 , 0.125 , 0.227272727273 , 0.288888888889 , 0.192618556701 , 0.192718458252 , 0.228442186451 , 0.0602356215593 , 0.308105362947 , 0.233816858817 , 0.211570247934 , 0.0 , 0.3 , 
0 , 0 , 0 , 0 , 0.125 , 0.0909090909091 , 0.266666666667 , 0.16175257732 , 0.187558499532 , 0.144580478087 , 0.348513892394 , 0.042778304442 , 0.195124976375 , 0.110743801653 , 0.106682297773 , 0.2 , 
0 , 0 , 0 , 0 , 0.5 , 0.181818181818 , 0.133333333333 , 0.271443298969 , 0.241318069455 , 0.323480065494 , 0.0344564127402 , 0.467961132178 , 0.197263041013 , 0.35041322314 , 0.236811254396 , 0.0 , 
0 , 0 , 0 , 0 , 0.1875 , 0.363636363636 , 0.133333333333 , 0.188515463918 , 0.170206638347 , 0.0957633418907 , 0.058762134101 , 0.115191630553 , 0.198627386127 , 0.0942148760331 , 0.644783118406 , 0.1 , 
0 , 0 , 0 , 0 , 0.0625 , 0.136363636364 , 0.177777777778 , 0.185670103093 , 0.208198334413 , 0.207733928078 , 0.498031939205 , 0.0659635698808 , 0.175167737668 , 0.23305785124 , 0.0117233294256 , 0.4 , 
0 , 0 , 0 , 0 , 0.0526315789474 , 0.285714285714 , 0.212765957447 , 0.156458157044 , 0.163561076605 , 0.0462840948066 , 0.082486062755 , 0.0209736059695 , 0.214957917049 , 0.0554455445545 , 0.0839793281654 , 0.46 , 
0 , 0 , 0 , 0 , 0.315789473684 , 0.166666666667 , 0.191489361702 , 0.206621970535 , 0.203933747412 , 0.240114536888 , 0.500742251746 , 0.04606325623 , 0.233013194507 , 0.277227722772 , 0.277131782946 , 0.1 , 
0 , 0 , 0 , 0 , 0.157894736842 , 0.142857142857 , 0.191489361702 , 0.190544381523 , 0.182079595123 , 0.23202745636 , 0.0 , 0.372771166157 , 0.163305324063 , 0.0772277227723 , 0.335271317829 , 0.12 , 
0 , 0 , 1 , 0 , 0.421052631579 , 0.142857142857 , 0.191489361702 , 0.263490203736 , 0.275247296986 , 0.311575987869 , 0.0682497810624 , 0.518484931303 , 0.172177611456 , 0.376237623762 , 0.0394056847545 , 0.2 , 
0 , 0 , 0 , 0 , 0.0526315789474 , 0.261904761905 , 0.212765957447 , 0.182885287162 , 0.175178283874 , 0.169997924075 , 0.348521904436 , 0.0417070403405 , 0.216545952925 , 0.213861386139 , 0.264211886305 , 0.12 , 
1 , 0 , 0 , 0 , 0.276595744681 , 0.188235294118 , 0.263157894737 , 0.218913659162 , 0.224061107575 , 0.2349274857 , 0.00733829297143 , 0.475058349288 , 0.171540648582 , 0.281893004115 , 0.0884955752212 , 0.173913043478 , 
1 , 1 , 0 , 0 , 0.234042553191 , 0.0588235294118 , 0.210526315789 , 0.21234751515 , 0.197872146949 , 0.269702309715 , 0.176897217207 , 0.374386895585 , 0.234068706043 , 0.384773662551 , 0.345132743363 , 0.130434782609 , 
1 , 0 , 0 , 0 , 0.0851063829787 , 0.282352941176 , 0.157894736842 , 0.173472778191 , 0.175775211421 , 0.0610175560937 , 0.0889388657162 , 0.0359726758343 , 0.167874473589 , 0.0534979423868 , 0.0689001264223 , 0.282608695652 , 
1 , 0 , 0 , 0 , 0.148936170213 , 0.270588235294 , 0.263157894737 , 0.202284701676 , 0.201145767027 , 0.271984696137 , 0.471059266638 , 0.0359998601947 , 0.318775518929 , 0.11316872428 , 0.338811630847 , 0.282608695652 , 
1 , 0 , 0 , 0 , 0.255319148936 , 0.2 , 0.105263157895 , 0.192981345822 , 0.201145767027 , 0.162367952354 , 0.255766357467 , 0.0785822190982 , 0.107740652857 , 0.166666666667 , 0.158659924147 , 0.130434782609 , 
1 , 1 , 0 , 0 , 0.795454545455 , 0.176470588235 , 0.0909090909091 , 0.381836206422 , 0.378940986257 , 0.609535770587 , 0.416319955621 , 0.657284111202 , 0.184346742162 , 0.388888888889 , 0.669934640523 , 0.0 , 
1 , 0 , 0 , 0 , 0.0909090909091 , 0.235294117647 , 0.363636363636 , 0.157606799949 , 0.152250067367 , 0.0713362158249 , 0.0778126266829 , 0.0700577614145 , 0.211622158371 , 0.111111111111 , 0.0923202614379 , 0.0 , 
1 , 0 , 0 , 0 , 0.113636363636 , 0.235294117647 , 0.0909090909091 , 0.178204916378 , 0.16168148747 , 0.134655093092 , 0.444686253174 , 0.0553142705968 , 0.223136567227 , 0.191570881226 , 0.0972222222222 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.117647058824 , 0.272727272727 , 0.146738631565 , 0.156741219797 , 0.106224829983 , 0.0442830015575 , 0.122814656408 , 0.192596974563 , 0.197318007663 , 0.0245098039216 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.235294117647 , 0.181818181818 , 0.135613445687 , 0.150386239109 , 0.0782480905129 , 0.0168981629649 , 0.0945292003792 , 0.188297557678 , 0.111111111111 , 0.116013071895 , 0.0 , 
0 , 0 , 0 , 0 , 0.1 , 0.363636363636 , 0.227272727273 , 0.193698488489 , 0.181408544726 , 0.152777278724 , 0.156718522613 , 0.149480069324 , 0.182850388326 , 0.145454545455 , 0.210666666667 , 0.2 , 
0 , 0 , 0 , 0 , 0.2 , 0.272727272727 , 0.136363636364 , 0.217055442353 , 0.23414552737 , 0.271280664021 , 0.13461863881 , 0.385389194484 , 0.161765073129 , 0.281818181818 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.1 , 0.0 , 0.181818181818 , 0.185669535598 , 0.181241655541 , 0.219097288169 , 0.326963211985 , 0.129031346545 , 0.240570710308 , 0.227272727273 , 0.434666666667 , 0.2 , 
0 , 0 , 0 , 0 , 0.5 , 0.181818181818 , 0.318181818182 , 0.226817919163 , 0.232977303071 , 0.155749359642 , 0.0613584829033 , 0.2345622033 , 0.237740466657 , 0.190909090909 , 0.354666666667 , 0.6 , 
0 , 0 , 0 , 0 , 0.1 , 0.181818181818 , 0.136363636364 , 0.176758614397 , 0.170226969292 , 0.201095409444 , 0.320341143689 , 0.101537186346 , 0.17707336158 , 0.154545454545 , 0.0 , 0.0 , 
1 , 0 , 1 , 0 , 0.75 , 0.108108108108 , 0.2 , 0.335902323594 , 0.320984772303 , 0.475192023939 , 0.290243601712 , 0.539110558758 , 0.19607804629 , 0.301270417423 , 0.885714285714 , 0.6 , 
1 , 0 , 0 , 0 , 0.0769230769231 , 0.405405405405 , 0.3 , 0.187892332468 , 0.183881626203 , 0.116938097274 , 0.284827294665 , 0.0578867495613 , 0.221736696878 , 0.112522686025 , 0.111278195489 , 0.2 , 
1 , 0 , 0 , 0 , 0.0576923076923 , 0.216216216216 , 0.2 , 0.163834752029 , 0.163679787387 , 0.135625669383 , 0.173339439522 , 0.1228087158 , 0.175299743708 , 0.185117967332 , 0.00300751879699 , 0.2 , 
1 , 0 , 0 , 0 , 0.0576923076923 , 0.189189189189 , 0.1 , 0.155092516515 , 0.168348656802 , 0.127390818705 , 0.251589664101 , 0.0838761452134 , 0.207488437405 , 0.192377495463 , 0.0 , 0.0 , 
1 , 0 , 0 , 0 , 0.0576923076923 , 0.0810810810811 , 0.2 , 0.157278075394 , 0.163105157305 , 0.144853390699 , 0.0 , 0.196317830668 , 0.199397075719 , 0.208711433757 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.272727272727 , 0.245283018868 , 0.176785943312 , 0.188740323716 , 0.200943017657 , 0.157791818669 , 0.223863921257 , 0.162543590863 , 0.163069544365 , 0.878489326765 , 0.0 , 
0 , 0 , 0 , 0 , 0.6 , 0.0909090909091 , 0.264150943396 , 0.243067846608 , 0.231949331457 , 0.282658077276 , 0.0 , 0.427235369137 , 0.231258487849 , 0.273381294964 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.2 , 0.272727272727 , 0.188679245283 , 0.201846864179 , 0.207178043631 , 0.186031013529 , 0.198593340973 , 0.180023108534 , 0.177332068544 , 0.230215827338 , 0.00328407224959 , 0.0 , 
0 , 0 , 0 , 0 , 0.2 , 0.0 , 0.132075471698 , 0.187277157881 , 0.174524982407 , 0.200283765191 , 0.405744383351 , 0.0943198787892 , 0.205434953219 , 0.215827338129 , 0.00492610837438 , 0.0 , 
0 , 0 , 0 , 0 , 0.0 , 0.363636363636 , 0.169811320755 , 0.191022188021 , 0.19760731879 , 0.130084126347 , 0.237870457006 , 0.0745577222834 , 0.223430899524 , 0.117505995204 , 0.113300492611 , 0.0 , 
1 , 1 , 0 , 0 , 0.913043478261 , 0.030303030303 , 0.142857142857 , 0.413246129998 , 0.403081332856 , 0.703687391651 , 0.474390784955 , 0.757389371653 , 0.216871775081 , 0.583561643836 , 0.234042553191 , 1.0 , 
1 , 0 , 0 , 0 , 0.0652173913043 , 0.212121212121 , 0.285714285714 , 0.161021807912 , 0.16672638242 , 0.0899998438208 , 0.0533710173029 , 0.0986471468922 , 0.196804024985 , 0.142465753425 , 0.127659574468 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.181818181818 , 0.0714285714286 , 0.126345741405 , 0.124925355309 , 0.0743975386153 , 0.174113084772 , 0.0510156045008 , 0.180523991253 , 0.101369863014 , 0.434988179669 , 0.0 , 
1 , 0 , 0 , 0 , 0.0217391304348 , 0.242424242424 , 0.142857142857 , 0.142632663028 , 0.139495999045 , 0.0668041043902 , 0.151617726802 , 0.0469215453241 , 0.195417577863 , 0.0904109589041 , 0.0449172576832 , 0.0 , 
1 , 0 , 0 , 0 , 0.0 , 0.333333333333 , 0.357142857143 , 0.156753657656 , 0.165770930371 , 0.0651111215231 , 0.146507386168 , 0.0460263316304 , 0.210382630819 , 0.0821917808219 , 0.158392434988 , 0.0 , 
0 , 0 , 0 , 0 , 0.230769230769 , 0.16 , 0.217391304348 , 0.21222749467 , 0.212915851272 , 0.312141895738 , 0.0 , 0.583329190818 , 0.153303417718 , 0.277777777778 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.0769230769231 , 0.24 , 0.173913043478 , 0.169245581459 , 0.173385518591 , 0.121621118376 , 0.181440538314 , 0.0696439756221 , 0.231676685576 , 0.104166666667 , 0.21484375 , 0.0 , 
0 , 0 , 0 , 0 , 0.230769230769 , 0.16 , 0.260869565217 , 0.202152534214 , 0.198825831703 , 0.202841957982 , 0.308374530807 , 0.111151983934 , 0.269024167678 , 0.21875 , 0.2109375 , 0.0 , 
0 , 0 , 0 , 0 , 0.230769230769 , 0.24 , 0.260869565217 , 0.204318822639 , 0.195694716243 , 0.197873053535 , 0.296175501236 , 0.112474274977 , 0.222419778173 , 0.163194444444 , 0.12890625 , 0.0 , 
0 , 0 , 0 , 0 , 0.230769230769 , 0.2 , 0.0869565217391 , 0.212055567017 , 0.219178082192 , 0.165521974368 , 0.214009429644 , 0.12340057465 , 0.123575950856 , 0.236111111111 , 0.4453125 , 0.0 , 
1 , 0 , 0 , 0 , 0.898305084746 , 0.0333333333333 , 0.0681818181818 , 0.426344560544 , 0.40953692546 , 0.623710846909 , 0.790393315483 , 0.534179654071 , 0.221535454389 , 0.460972017673 , 0.877627627628 , 1.0 , 
1 , 0 , 0 , 0 , 0.0338983050847 , 0.2 , 0.204545454545 , 0.155951940324 , 0.158547082114 , 0.158949027214 , 0.00502723663558 , 0.241000914457 , 0.16984957143 , 0.19440353461 , 0.0187687687688 , 0.0 , 
1 , 0 , 0 , 0 , 0.0169491525424 , 0.3 , 0.227272727273 , 0.153588816445 , 0.15174728869 , 0.0971095536891 , 0.0495337457298 , 0.122630114478 , 0.185962201355 , 0.167893961708 , 0.0870870870871 , 0.0 , 
1 , 0 , 0 , 0 , 0.0169491525424 , 0.266666666667 , 0.25 , 0.135609145005 , 0.141160268549 , 0.0722324478996 , 0.118991782846 , 0.0477057894402 , 0.239972529287 , 0.0986745213549 , 0.0165165165165 , 0.0 , 
1 , 0 , 0 , 0 , 0.0338983050847 , 0.2 , 0.25 , 0.128505537682 , 0.139008435187 , 0.0479981242882 , 0.0360539193057 , 0.0544835275535 , 0.182680243538 , 0.0780559646539 , 0.0 , 0.0 , 
0 , 0 , 0 , 0 , 0.409090909091 , 0.203389830508 , 0.169491525424 , 0.273302446072 , 0.257558362036 , 0.349326174993 , 0.0 , 0.673707189607 , 0.228745333011 , 0.357012750455 , 0.0574257425743 , 0.5 , 
0 , 0 , 0 , 0 , 0.272727272727 , 0.169491525424 , 0.186440677966 , 0.207276773111 , 0.216499917992 , 0.171214145284 , 0.288671890278 , 0.0617919543902 , 0.20292804653 , 0.174863387978 , 0.0019801980198 , 0.0 , 
0 , 0 , 0 , 0 , 0.181818181818 , 0.220338983051 , 0.254237288136 , 0.193975323403 , 0.193264446996 , 0.184106719766 , 0.26287541991 , 0.111239443311 , 0.20632006414 , 0.191256830601 , 0.411881188119 , 0.5 , 
0 , 0 , 0 , 0 , 0.0909090909091 , 0.322033898305 , 0.152542372881 , 0.187515568176 , 0.187341679879 , 0.181918048764 , 0.269728693793 , 0.100512782706 , 0.228522361224 , 0.138433515483 , 0.520792079208 , 0.0 , 
0 , 0 , 0 , 0 , 0.0454545454545 , 0.0847457627119 , 0.237288135593 , 0.137929889238 , 0.145335593097 , 0.113434911193 , 0.178723996019 , 0.0527486299855 , 0.133484195096 , 0.138433515483 , 0.00792079207921 , 0.0 , 
0 , 1 , 0 , 0 , 0.745098039216 , 0.0952380952381 , 0.235294117647 , 0.366198895411 , 0.351807089127 , 0.614548144932 , 0.402210105928 , 0.780297154007 , 0.258548759592 , 0.463869463869 , 0.266072393301 , 0.75 , 
